aggregate_type,tablas_legacy,oracle_table,oracle_col,sugerencia_legacy_col,mapeo_final
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,DESCRIPCIONFORMAPAGO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,ESTADOFORMAPAGO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,TIPOFORMAPAGO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,CEDULAIDENTIDADAFILIADO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,CEDULAIDENTIDADSINIESTRADO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,CODIGOBANCOELCUALREALIZAPAGO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,CODIGOEMPRESA,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,CODIGOPROVINCIA,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,CODIGOUSUARIOCONFIRMA,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,ESTADOANTERIORSINIESTRADO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,ESTADOSINESTRO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,FECHAAUTORIZACION,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,FECHAELIMINACION,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,FECHAFALLECIMIENTO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,FECHANOTIFICACIONSINIESTRO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,FECHAPRESENTACIONPAPELESSINIESTRADO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,FECHAVERIFICACION,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,SECUENCIASINIESTRO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,TIPOSINIESTRO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,USUARIOAUTORIZACION,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,USUARIOELIMINA,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,CEDULABENEFICIARIO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,CODIGOTIPOFAMILIARSINIESTRADO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,MONTOQUERECIBIOBENEFICIARIO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,PORCENTAJEDISTRUBUCION,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,ABONOPROPUESTOCREDITODESGRAVAMEN,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,ANIOCREDITO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,INDICADORPAGODESGRAVAMEN,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,MONTOCREDITOACANCELAR,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,MONTOPAGARSOBREGIROOTROFONDO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,SECUENCIACREDITO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,TIPOCREDITO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,VALORDESGRAVAMEN,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,MONTOCUBIERTOPORDESGRAVAMEN,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,MONTONOCUBIERTOCREDITO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,MONTOPAGOSOBREGIROOTROFONDO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,MONTOPARACUBRIRSALDOCREDITO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,MONTOREALAPERCIBIRPORSINIESTRO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,ESTADOSINIESTROEXTEMPORANEO,,
seguroVidaParticipeType,"svtbcaus,svtbdisc,svtbefec,svtbfmpg,svtbstro,svtbstro_bene,svtbstro_cred,svtbstro_deta,svtbstro_exte",SEGUROVIDAPARTICIPE_TYPE,FECHASINIESTRO,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,CODIGOTIPOIDENTIFICACION,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,IDENTIFICACION,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,SECUENCIASERVICIO,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,CODIGOTIPOSERVICIO,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,DESCRIPCIONSERVICIO,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,MONTOSERVICIO,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,FECHAINICIO,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,FECHAFIN,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,ESTADO,ce_estado,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,CODIGOUSUARIOAUTORIZA,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,FECHAAUTORIZACION,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,CODIGOEMPRESA,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,SECUENCIA,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,NUMEROCEDULARECIBECOREO,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,TIPOSERVICIO,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,USUARIOINGRESA,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,FECHACREACION,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,USUARIOAUTORIZACION,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,USUARIOMODIFICA,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,FECHAMODIFICACION,,
servicioAdicionalType,"fctbcser_adic,fctbesta_civi,fctbgene_sibs,fctbpara_serv_adic,sfct_afiliado",SERVICIOADICIONAL_TYPE,ESTADOREGISTRO,,
